wayId,cycleway,length,coordinates
95790676,lane,74.66568640247358,"[(46.3902197, 6.2309913), (46.3902063, 6.2309146), (46.3901845, 6.2308323), (46.3901419, 6.2307343), (46.3900877, 6.2306481), (46.3900384, 6.2305831), (46.3899222, 6.2304228), (46.3897995, 6.2302571)]"
95883395,lane,53.367987166973705,"[(46.3952322, 6.2099203), (46.3956011, 6.2094762)]"
98235625,track,287.68000926522086,"[(46.252081, 7.0023046), (46.2521669, 7.0022452), (46.2529145, 7.0020522), (46.2529985, 7.0020305), (46.2530797, 7.0020215), (46.25359, 7.0018996), (46.254184, 7.0017608), (46.2544235, 7.001702), (46.2544597, 7.0016928), (46.2546254, 7.0016546)]"
98505763,lane,132.02186480523022,"[(46.5378165, 6.5734669), (46.537765, 6.5734325), (46.5374934, 6.5732349), (46.5369573, 6.5728572), (46.5367496, 6.5727109)]"
100001871,lane,169.29085131340693,"[(46.4232951, 6.2599964), (46.4236342, 6.2594096), (46.4242526, 6.258284)]"
101185850,lane,109.75970793521456,"[(46.5791886, 6.6095336), (46.5788075, 6.6098614), (46.578307, 6.6101716)]"
102408593,opposite,38.931498292223154,"[(46.4596401, 6.3205034), (46.4594472, 6.3206942), (46.4593551, 6.3207976)]"
102608130,no,81.02763546508974,"[(46.5186325, 6.5053993), (46.5185758, 6.5054494), (46.5181638, 6.5058303), (46.5180154, 6.5059612)]"
103926108,track,160.6621446444933,"[(46.3562826, 6.2133774), (46.3571084, 6.2141633), (46.3574876, 6.2145301)]"
109744244,opposite,234.6461417201906,"[(46.5168921, 6.6223862), (46.5168907, 6.6221459), (46.5168914, 6.6221394), (46.5168992, 6.6220696), (46.5169217, 6.6218585), (46.5170308, 6.6211851), (46.5170394, 6.6211325), (46.5170858, 6.6208491), (46.5170891, 6.6208289), (46.5171762, 6.6202975), (46.5172023, 6.6201381), (46.5172261, 6.6199929), (46.5172404, 6.6199056), (46.5173373, 6.6194051)]"
109747025,opposite,116.99390421549019,"[(46.5197655, 6.6324521), (46.5198158, 6.6323934), (46.5201759, 6.6322215), (46.5202468, 6.6322028), (46.5202934, 6.6322026), (46.5203575, 6.6322137), (46.520422, 6.632247), (46.5204833, 6.632292), (46.5205585, 6.632389), (46.5206569, 6.6325159), (46.5207121, 6.6325285)]"
109747026,lane,18.317092668483447,"[(46.520489, 6.6298934), (46.5204731, 6.6299759), (46.5204667, 6.6300565), (46.5204714, 6.6301281)]"
109808325,lane,141.5402500334863,"[(46.5211832, 6.6225002), (46.5211879, 6.6223074), (46.5211895, 6.622224), (46.5211931, 6.6221142), (46.521194, 6.6216469), (46.5211837, 6.6213287), (46.5211653, 6.6210986), (46.521126, 6.6208237), (46.5211078, 6.6206658)]"
109810685,opposite,174.9961948146021,"[(46.5240169, 6.6369065), (46.5238587, 6.6368577), (46.5230381, 6.6366509), (46.5230025, 6.6366353), (46.5229649, 6.6366069), (46.5229228, 6.6365685), (46.5228953, 6.6365379), (46.5228668, 6.6365017), (46.5228413, 6.6364584), (46.5228244, 6.6364265), (46.5228, 6.6363496), (46.5227865, 6.6362878), (46.5227785, 6.6362028), (46.5227881, 6.6359885)]"
110009313,lane,14.896378520380653,"[(46.5171571, 6.5120205), (46.5171825, 6.5122111)]"
110018306,opposite_lane,15.91811107531647,"[(46.5077597, 6.4966188), (46.5077497, 6.4964605), (46.5077464, 6.4964123)]"
110377050,lane,86.43414035564972,"[(46.5096281, 6.4951373), (46.5094717, 6.4953009), (46.5094226, 6.4953561), (46.5093791, 6.495406), (46.5092448, 6.4955604), (46.5091135, 6.4957103), (46.5090115, 6.4958231)]"
110649010,opposite,65.15580346867952,"[(46.5232884, 6.6310078), (46.5234153, 6.6308672), (46.5235156, 6.6306148), (46.5235857, 6.6304277), (46.5236366, 6.6303413)]"
110966278,lane,76.7222528887548,"[(46.5021749, 6.4859601), (46.5027522, 6.4865079)]"
113548554,no,249.95224761313867,"[(46.593826, 6.5349875), (46.5941252, 6.5351369), (46.5942872, 6.5352855), (46.5945321, 6.5353978), (46.5947184, 6.5356242), (46.5947365, 6.5358295), (46.5945299, 6.5361239), (46.5944172, 6.5363198), (46.5943327, 6.5364686), (46.5942759, 6.5366497), (46.5942266, 6.5370361), (46.5942141, 6.5371675)]"
117044165,lane,53.82638799443647,"[(46.4983649, 6.7010094), (46.4983003, 6.7011246), (46.4982309, 6.7012483), (46.4981782, 6.7013244), (46.4980386, 6.7015262)]"
117044593,no,82.60731849170674,"[(46.4884291, 6.7309057), (46.4881286, 6.7312942), (46.4879164, 6.7316206), (46.4878953, 6.7316528)]"
117206352,opposite_lane,18.90524920990903,"[(46.5042675, 6.6860567), (46.5042565, 6.6861237), (46.5042456, 6.6861706), (46.5042073, 6.6862859)]"
117358177,lane,271.43232297755395,"[(46.5391562, 6.6172199), (46.5386274, 6.6172619), (46.5385604, 6.6172723), (46.5383978, 6.6173036), (46.5383266, 6.6173183), (46.5382623, 6.6173393), (46.538213, 6.6173549), (46.5380655, 6.6174251), (46.5378651, 6.6175617), (46.5375773, 6.6177663), (46.5373028, 6.6179995), (46.5371563, 6.6181468), (46.5369321, 6.6184328)]"
119150657,lane,605.8359783372016,"[(46.6344435, 6.6369036), (46.6343368, 6.6368732), (46.6340046, 6.6367244), (46.6339523, 6.636703), (46.6332621, 6.6363737), (46.632564, 6.6360614), (46.6321793, 6.6358598), (46.6318269, 6.6356547), (46.6313242, 6.6352693), (46.6305013, 6.6345955), (46.6294153, 6.6339246)]"
119160566,lane,438.57601732345256,"[(46.5978173, 6.6117924), (46.5976057, 6.6116837), (46.5973042, 6.6114829), (46.5972859, 6.6114707), (46.596971, 6.6112471), (46.5968562, 6.6111561), (46.5955843, 6.6101508), (46.5946902, 6.6095432), (46.5942989, 6.6092156)]"
125096375,lane,27.38879098617326,"[(46.5730455, 6.6729943), (46.5729272, 6.6733077)]"
125096376,lane,476.8718461620842,"[(46.5729272, 6.6733077), (46.5728553, 6.6734734), (46.5727448, 6.6736624), (46.57265, 6.6738057), (46.572558, 6.6739501), (46.5723895, 6.6742591), (46.5722928, 6.6744271), (46.5722304, 6.6745251), (46.572191, 6.6745758), (46.5721223, 6.6746517), (46.5720589, 6.6747086), (46.5720122, 6.6747455), (46.5719287, 6.6748007), (46.571831, 6.6748532), (46.5716588, 6.674936), (46.5714672, 6.6750464), (46.5713244, 6.6751409), (46.5711646, 6.675242), (46.5710899, 6.675283), (46.5709573, 6.6753486), (46.5707965, 6.6754314), (46.5707325, 6.6754679), (46.57064, 6.6755314), (46.5705679, 6.6755907), (46.5704398, 6.6757218), (46.5703748, 6.6758033), (46.570294, 6.6759184), (46.5700106, 6.6762966), (46.5698644, 6.6764541), (46.5697186, 6.6765662), (46.5696545, 6.6766054), (46.569558, 6.6766512), (46.5694504, 6.6766919)]"
125096378,lane,1010.5847083957185,"[(46.5691461, 6.6606553), (46.5692417, 6.6609617), (46.5692989, 6.6611926), (46.5693927, 6.6616288), (46.5694767, 6.662006), (46.5695204, 6.6621696), (46.5695925, 6.6623625), (46.5697519, 6.6626802), (46.5698725, 6.6629089), (46.5699362, 6.6630245), (46.5700751, 6.663271), (46.5701979, 6.6634568), (46.5704217, 6.6637896), (46.5705161, 6.6639434), (46.5706345, 6.6641472), (46.5708506, 6.6645294), (46.5709748, 6.6647064), (46.5711848, 6.6649738), (46.5713433, 6.6652052), (46.5714418, 6.6653885), (46.5714985, 6.6655071), (46.5715713, 6.6656859), (46.571641, 6.6658971), (46.5716852, 6.6660628), (46.5717635, 6.6663689), (46.5718241, 6.6665864), (46.5718694, 6.666718), (46.5719444, 6.6669009), (46.5720359, 6.6670538), (46.5721321, 6.6671974), (46.5726616, 6.6678205), (46.5729598, 6.6681833), (46.573074, 6.668357), (46.5731633, 6.6685118), (46.5732729, 6.6687561), (46.573382, 6.6690075), (46.5739676, 6.6700654), (46.5741298, 6.6702709), (46.5741961, 6.6703356), (46.5742571, 6.6704117), (46.5743033, 6.6704929), (46.5743452, 6.670621), (46.5743635, 6.6707554), (46.5743656, 6.6708537), (46.5743548, 6.6709615), (46.5743243, 6.671091)]"
125096382,lane,18.97388822446176,"[(46.5690634, 6.6604388), (46.5691461, 6.6606553)]"
125769656,lane,446.6728573885984,"[(46.5623615, 6.6836127), (46.5622733, 6.683375), (46.5622303, 6.6832649), (46.5621785, 6.6831369), (46.5620443, 6.6828659), (46.5620099, 6.6827953), (46.5619422, 6.6826792), (46.5618665, 6.6825621), (46.5617686, 6.6824214), (46.5616845, 6.6823069), (46.5615966, 6.6822064), (46.5615376, 6.6821417), (46.5613036, 6.6819155), (46.5611435, 6.6817901), (46.5610214, 6.6816973), (46.5608926, 6.6816161), (46.5603634, 6.6813125), (46.5602427, 6.6812422), (46.559852, 6.681023), (46.5597928, 6.6809884), (46.5595746, 6.680856), (46.559319, 6.6806921), (46.5590832, 6.6805388)]"
125812294,lane,205.29376697157517,"[(46.5743243, 6.671091), (46.5742231, 6.6713147), (46.5740583, 6.671609), (46.5738456, 6.671973), (46.5736939, 6.6721886), (46.5735409, 6.6723706), (46.5733216, 6.6725938), (46.5732257, 6.6726966), (46.5731433, 6.6728069), (46.5730775, 6.6729251), (46.5730455, 6.6729943)]"
126445352,lane,1249.60859187948,"[(46.5767657, 6.6352929), (46.5767298, 6.6352369), (46.5766873, 6.6351458), (46.5766595, 6.6350692), (46.5766345, 6.6349851), (46.5766195, 6.6348886), (46.5766101, 6.6347617), (46.5766102, 6.6345439), (46.5766055, 6.6344341), (46.5765961, 6.6343361), (46.5765779, 6.6342404), (46.576559, 6.6341653), (46.5765269, 6.6340678), (46.5764847, 6.6339738), (46.5764433, 6.6339062), (46.5764236, 6.6338735), (46.5763702, 6.6338066), (46.5763203, 6.633756), (46.5762851, 6.6337186), (46.57621, 6.6336674), (46.5761467, 6.6336371), (46.5759798, 6.6335837), (46.5756993, 6.6335248), (46.5754731, 6.6334774), (46.5752095, 6.6334232), (46.5750533, 6.6333911), (46.5745444, 6.6332936), (46.5743006, 6.6332533), (46.5740951, 6.633224), (46.5732747, 6.6330643), (46.5731076, 6.6330432), (46.5729989, 6.6330318), (46.5728602, 6.6330246), (46.572715, 6.6330289), (46.5725605, 6.6330482), (46.572387, 6.6330873), (46.572281, 6.6331188), (46.5721563, 6.6331669), (46.5719163, 6.6332872), (46.5717295, 6.6334021), (46.5715818, 6.633507), (46.571527, 6.6335558), (46.5714276, 6.6336442), (46.5713303, 6.6337309), (46.5711376, 6.6338876), (46.5709791, 6.6340153), (46.5708176, 6.6341191), (46.5704519, 6.6343053), (46.5703123, 6.6343719), (46.5701593, 6.6344291), (46.5699746, 6.6344759), (46.5698774, 6.634491), (46.5697857, 6.6345036), (46.569596, 6.6345175), (46.5694004, 6.6345164), (46.5692079, 6.6345005), (46.5688723, 6.6344471), (46.5687343, 6.6344317), (46.5686084, 6.634422), (46.5684786, 6.6344274), (46.5683453, 6.6344405), (46.5682233, 6.6344632), (46.568063, 6.6345012), (46.5678478, 6.63456), (46.5676352, 6.6346117), (46.56754, 6.6346247), (46.5674782, 6.6346266), (46.5674276, 6.6346256), (46.567372, 6.6346192), (46.5672847, 6.6346073), (46.567202, 6.6345863), (46.5670411, 6.6345347), (46.5669799, 6.634511), (46.5668909, 6.6344735), (46.5668729, 6.6344647), (46.566754, 6.6343994), (46.5665788, 6.6343052)]"
126559846,lane,629.9016156828756,"[(46.4203847, 6.9260026), (46.4202307, 6.9260546), (46.4200669, 6.92615), (46.4199871, 6.9262214), (46.4199042, 6.9263174), (46.419707, 6.9266065), (46.4195363, 6.9269066), (46.4193909, 6.9272005), (46.4192552, 6.9275025), (46.4192353, 6.9275468), (46.4191127, 6.9278211), (46.4190916, 6.9278615), (46.4190479, 6.9279452), (46.4189793, 6.9280444), (46.418936, 6.9280943), (46.418881, 6.9281571), (46.4188323, 6.9282058), (46.418789, 6.9282451), (46.4187054, 6.9283122), (46.4186066, 6.9283559), (46.4184976, 6.9283885), (46.4183737, 6.9284111), (46.4183249, 6.9284156), (46.418255, 6.9284174), (46.4181803, 6.9284193), (46.4180993, 6.9284082), (46.41795, 6.9283639), (46.4178558, 6.9283177), (46.4175297, 6.9281338), (46.4174369, 6.9280874), (46.4173878, 6.9280695), (46.4173322, 6.9280603), (46.4170886, 6.9280669), (46.4164081, 6.928105), (46.4157034, 6.9281362), (46.4154695, 6.9281533)]"
128524355,lane,54.66362886423374,"[(46.3874331, 6.2271629), (46.3873684, 6.2272944), (46.3871665, 6.2277598)]"
128524356,lane,118.95021016531604,"[(46.3881203, 6.2253451), (46.3881083, 6.2253765), (46.3880166, 6.2256108), (46.387738, 6.2263031), (46.387583, 6.2266824)]"
128524358,lane,60.51127211887712,"[(46.3880695, 6.2245619), (46.3880787, 6.2247419), (46.3881203, 6.2253451)]"
128681547,track,35.94543958232713,"[(46.5023574, 6.4866613), (46.5026482, 6.4868661)]"
129081336,no,43.210622704314574,"[(46.497484, 6.2577471), (46.4975656, 6.2580239), (46.4975861, 6.2580936), (46.4976366, 6.2582648)]"
131407976,track,131.7804232432453,"[(46.7658762, 6.8872962), (46.7648304, 6.8864839)]"
131568777,lane,339.34389679030795,"[(46.8242377, 6.9383748), (46.8245264, 6.9381778), (46.824619, 6.9381171), (46.8251834, 6.9377464), (46.8253976, 6.9375984), (46.8256752, 6.9374097), (46.8259283, 6.9372714), (46.8260541, 6.9372119), (46.8261818, 6.9371566), (46.8263726, 6.9370916), (46.8265622, 6.9370378), (46.8266407, 6.9370142), (46.8270972, 6.936888)]"
131568803,track,99.95218038989904,"[(46.8271418, 6.9468772), (46.8274537, 6.9462695), (46.827673, 6.9458204)]"
135459073,no,79.05737650130641,"[(46.7114835, 6.567428), (46.7116701, 6.5668344), (46.7117801, 6.5664883)]"
140107571,lane,354.03725058496997,"[(46.4014897, 6.2145718), (46.40128, 6.2153593), (46.4011641, 6.2157668), (46.400993, 6.2164072), (46.4009106, 6.2167287), (46.4008829, 6.2168367), (46.4008608, 6.2169228), (46.4007888, 6.2172311), (46.4006202, 6.2179524), (46.4004905, 6.2184617), (46.4004128, 6.2187481), (46.4003793, 6.2188857)]"
149956758,lane,272.45683574080294,"[(46.7872566, 6.6271505), (46.7872658, 6.6272498), (46.7872952, 6.6275661), (46.7873449, 6.6281027), (46.7873588, 6.628252), (46.7873689, 6.6283618), (46.7874233, 6.6289485), (46.7874319, 6.6290407), (46.7874824, 6.6295853), (46.787501, 6.6297858), (46.7875365, 6.6301694), (46.787573, 6.6306886)]"
151411922,lane,220.39666511869166,"[(46.5353679, 6.5732737), (46.5354058, 6.573416), (46.5355157, 6.5738165), (46.5360403, 6.5757555), (46.5360903, 6.5759492)]"
151411929,lane,112.41486042999294,"[(46.5347629, 6.5692038), (46.5345914, 6.5691163), (46.5342464, 6.5689764), (46.5340779, 6.5689081), (46.5338349, 6.5688091), (46.5337911, 6.5688079)]"
157395549,opposite,293.55949050628504,"[(46.5127088, 6.6505372), (46.5127167, 6.6505659), (46.51276, 6.6507995), (46.5127883, 6.6510906), (46.5128499, 6.6514137), (46.5128608, 6.6514906), (46.5128684, 6.6515633), (46.5128956, 6.6522231), (46.5129095, 6.6524275), (46.5129436, 6.6525833), (46.5129589, 6.6526466), (46.5129647, 6.6527294), (46.5129444, 6.6531672), (46.5129437, 6.6532421), (46.5129488, 6.6533086), (46.5129643, 6.6534598), (46.5129898, 6.6536224), (46.5130277, 6.6537396), (46.5130713, 6.6538219), (46.5131188, 6.6538833), (46.5133397, 6.65406)]"
160947450,lane,111.9633291776195,"[(46.5306481, 6.5571533), (46.5307205, 6.5570554), (46.5313779, 6.5561475)]"
163688946,track,20.620581794214353,"[(46.4715654, 6.403698), (46.4717119, 6.4038627)]"
163688958,track,260.91094547183116,"[(46.4717119, 6.4038627), (46.4718317, 6.4040085), (46.471957, 6.404167), (46.4720755, 6.4043272), (46.4722428, 6.4045693), (46.4723945, 6.4048061), (46.4725291, 6.4050313), (46.4726439, 6.4052418), (46.4727473, 6.4054355), (46.4728777, 6.4056972), (46.4730136, 6.4059768), (46.4731394, 6.4062497), (46.4732256, 6.4064387)]"
163690519,lane,27.43009180587569,"[(46.5196317, 6.6319881), (46.5196185, 6.6321492), (46.5196135, 6.6323443)]"
164388511,opposite,211.3009750243359,"[(46.3899452, 6.2352048), (46.3901139, 6.235392), (46.3902976, 6.2358144), (46.3903437, 6.2358604), (46.3903789, 6.2358707), (46.3904264, 6.2358533), (46.3911122, 6.2354627), (46.3913743, 6.2352884), (46.3915304, 6.2351697)]"
165256606,opposite,112.8221390882425,"[(46.5371514, 6.6400024), (46.5373467, 6.6396933), (46.5374297, 6.6396139), (46.5375402, 6.6395588), (46.5376885, 6.639487), (46.5377756, 6.6392906), (46.537822, 6.639138), (46.537821, 6.6390266)]"
166511289,lane,4.270761672935747,"[(46.5027522, 6.4865079), (46.5027854, 6.4865359)]"
166685955,lane,115.62037227813191,"[(46.5027854, 6.4865359), (46.5035482, 6.4872773), (46.5036, 6.4873277), (46.503649, 6.4873754)]"
166691800,lane,107.56673862967165,"[(46.5049141, 6.4885834), (46.504974, 6.4886423), (46.5057178, 6.4893639)]"
169871982,no,122.95060253475681,"[(46.4840771, 6.8647141), (46.4838629, 6.8650276), (46.4837913, 6.8653732), (46.4837106, 6.8657917), (46.4836469, 6.8660315), (46.4836052, 6.8661211)]"
172213658,lane,52.869635797330865,"[(46.5687676, 6.6599004), (46.5689045, 6.6601165), (46.5690634, 6.6604388)]"
172330211,lane,167.94811155665062,"[(46.5234515, 6.6150716), (46.5234162, 6.6150495), (46.5233586, 6.6150376), (46.5231455, 6.61503), (46.523093, 6.6150363), (46.5230543, 6.6150362), (46.5229348, 6.6150421), (46.5228242, 6.6150545), (46.5227264, 6.6150718), (46.5227214, 6.6150727), (46.522672, 6.6150845), (46.5226296, 6.6150959), (46.5225052, 6.6151402), (46.5223557, 6.6152151), (46.5223085, 6.6152447), (46.5221454, 6.6153514), (46.5219938, 6.6154484)]"
172330213,separate,295.5355905402707,"[(46.5234422, 6.6192343), (46.5234451, 6.6191169), (46.5234402, 6.6189102), (46.5234534, 6.6185295), (46.5234546, 6.6183526), (46.5234562, 6.618223), (46.5234647, 6.6177445), (46.5234675, 6.6175899), (46.5234773, 6.6170402), (46.5234867, 6.6165101), (46.5235019, 6.6156588), (46.523503, 6.6155958), (46.5235068, 6.6153843)]"
172330218,opposite,125.30267553028915,"[(46.5138917, 6.6270985), (46.5139693, 6.6266577), (46.5140342, 6.6262943), (46.5141403, 6.6257028), (46.5141596, 6.6255135)]"
176783685,lane,209.78000503739872,"[(46.6391857, 6.6352163), (46.6390521, 6.6351986), (46.6389456, 6.6352136), (46.6386107, 6.6353102), (46.6385436, 6.635328), (46.6379267, 6.6355067), (46.6378002, 6.6355433), (46.6375526, 6.6356119), (46.6373288, 6.6356596)]"
180285288,lane,23.302655935863715,"[(46.5168367, 6.6110709), (46.5168454, 6.6107675)]"
186499465,no,2018.2610066994932,"[(46.3810853, 6.9234987), (46.3802642, 6.9231433), (46.3796821, 6.9229543), (46.3790421, 6.9227584), (46.3785436, 6.9226424), (46.3779979, 6.9225214), (46.3775782, 6.9224499), (46.3774767, 6.9224332), (46.377247, 6.9223954), (46.3763571, 6.9222895), (46.3759007, 6.9222437), (46.3754576, 6.9222148), (46.3747182, 6.9221724), (46.3740891, 6.9221463), (46.3733674, 6.9221242), (46.3726619, 6.9221221), (46.3722139, 6.9221225), (46.3720306, 6.9221216), (46.3715364, 6.9221239), (46.3701421, 6.922168), (46.3695757, 6.9221928), (46.3688591, 6.9222376), (46.3686901, 6.9222492), (46.3683946, 6.9222694), (46.3670482, 6.9223956), (46.3657533, 6.9225509), (46.3646221, 6.9227118), (46.36354, 6.9228997), (46.3630434, 6.9229927)]"
186499467,no,243.76638848718346,"[(46.3833795, 6.925124), (46.3834659, 6.9251951), (46.3836869, 6.9253849), (46.3839065, 6.9255866), (46.3841234, 6.9257976), (46.3844337, 6.9261204), (46.3847051, 6.9264234), (46.3849302, 6.9266852), (46.3851574, 6.9269694)]"
197679916,lane,399.8847584182131,"[(46.3252727, 6.186316), (46.3253582, 6.1863938), (46.3253809, 6.1864123), (46.3255688, 6.1865638), (46.3257603, 6.1866941), (46.3258197, 6.1867361), (46.3259216, 6.1868018), (46.3260464, 6.186887), (46.3261591, 6.1869811), (46.3262312, 6.1870527), (46.326474, 6.1873119), (46.3266431, 6.1874973), (46.3267334, 6.1875948), (46.326808, 6.1876732), (46.3268326, 6.1877005), (46.3271322, 6.1880297), (46.327418, 6.188343), (46.3276336, 6.1885753), (46.3277627, 6.1887191), (46.327819, 6.1887863), (46.3278634, 6.1888462), (46.3279664, 6.1890023), (46.328079, 6.1892075), (46.3281528, 6.1893575)]"
199370723,shared_lane,303.5803626784156,"[(46.5370471, 6.5599646), (46.5370944, 6.5599751), (46.5371515, 6.5599781), (46.5371923, 6.559975), (46.5372718, 6.5599622), (46.5373323, 6.5599439), (46.5374126, 6.5599159), (46.5374682, 6.5598871), (46.5375593, 6.5598318), (46.5376365, 6.559773), (46.538088, 6.5593922), (46.5381762, 6.559329), (46.5382417, 6.559291), (46.5383032, 6.5592617), (46.5383581, 6.5592448), (46.5384125, 6.5592367), (46.5384651, 6.5592385), (46.538516, 6.5592482), (46.5385656, 6.5592648), (46.5386065, 6.5592857), (46.5386581, 6.5593137), (46.5387135, 6.5593486), (46.5387804, 6.5593993), (46.5388292, 6.5594433), (46.5388773, 6.5594904), (46.5389153, 6.559539), (46.5389515, 6.5595973), (46.5389911, 6.5596701), (46.5390205, 6.5597318), (46.5390499, 6.5598041), (46.5390815, 6.5598974), (46.5391245, 6.5600439), (46.5391714, 6.5602092), (46.5392077, 6.5603723), (46.5392191, 6.5604316)]"
200487181,lane,117.52443476867016,"[(46.4730216, 6.8607308), (46.4730183, 6.8607841), (46.4730123, 6.8608788), (46.4729972, 6.8610235), (46.4729711, 6.8611981), (46.4729457, 6.8613268), (46.4729086, 6.8614863), (46.4728665, 6.8616333), (46.4728182, 6.861783), (46.4727456, 6.8619579), (46.4726876, 6.8620745), (46.472653, 6.86214)]"
